id,Type,Subtype,City,Country,Description,Price
6569,restaurant,Saudi,Jeddah,Saudi Arabia,Al Qasr – Cracked wheat with meat,14.0
6570,restaurant,Arabian,Jeddah,Saudi Arabia,"Al Shurfa – Tender goat meat with fragrant rice, cooked in underground ovens",25.0
6571,restaurant,Saudi,Jeddah,Saudi Arabia,Al Wadaa – Slow-roasted lamb with spices,25.0
6572,restaurant,Saudi,Jeddah,Saudi Arabia,Byblos – Spiced rice with chicken,15.0
6573,restaurant,Lebanese,Jeddah,Saudi Arabia,Byblos – Fresh salad with crispy bread,20.0
6574,restaurant,Saudi,Jeddah,Saudi Arabia,Makkah Restaurant – Fava beans with crispy falafel and warm bread,9.0
6575,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Balad – Spiced meat in pita with tahini,5.0
6576,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Balad – Lamb in pita with tahini,6.0
6577,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Balad – Stuffed pastry with meat,4.0
6578,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Hamra – Lamb in bread with garlic,6.0
6579,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Hamra – Stuffed pastry with cheese,5.0
6580,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Hamra – Chicken in pita with garlic,5.0
6581,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Kurnaysh – Fresh fish with spices,8.0
6582,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Kurnaysh – Fried pastry with cheese,4.0
6583,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Rehab – Chicken in pita with garlic,5.0
6584,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Rehab – Stuffed pastry with cheese,5.0
6585,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Al Shati – Fresh fish with spices,8.0
6586,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Balad – Stuffed savory pancake,5.0
6587,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Obhur – Fresh fish with spices,8.0
6588,restaurant,Saudi Street Food,Jeddah,Saudi Arabia,Street Stall - Obhur – Fresh fish with spices,8.0
6589,restaurant,Saudi,Jeddah,Saudi Arabia,Sultans Steakhouse – Kabsa with camel meat,30.0
6590,restaurant,South Asian-Saudi,Jeddah,Saudi Arabia,"Taj – Grilled chicken marinated in yogurt and spices, served with rice",18.0
6591,restaurant,Ottoman-Saudi,Jeddah,Saudi Arabia,"Tuǧra – Slow-cooked lamb with pilaf, infused with Ottoman spices",55.0
6592,restaurant,Indonesian-Saudi,Jeddah,Saudi Arabia,Wong Solo – Spiced fried rice with chicken and a fried egg,15.0
6593,restaurant,Saudi,Jizan,Saudi Arabia,Al Raya – Fava beans with flatbread,6.0
6594,restaurant,Saudi Seafood,Jizan,Saudi Arabia,Al Rayaheen – Fresh najil fish with spices,22.0
6595,restaurant,Saudi,Mecca,Saudi Arabia,Al Deyafa – Creamy rice with chicken,12.0
6596,restaurant,Saudi,Mecca,Saudi Arabia,Al Deyafa – Slow-cooked meat with rice,18.0
6597,restaurant,Saudi,Mecca,Saudi Arabia,Al Mukhtar – Creamy rice with chicken,13.0
6598,restaurant,Saudi,Mecca,Saudi Arabia,Al Mukhtar – Creamy rice with chicken,13.0
6599,restaurant,Saudi,Mecca,Saudi Arabia,Al Qasr – Creamy rice with chicken,12.0
6600,restaurant,Saudi,Mecca,Saudi Arabia,Al Qasr Restaurant – Slow-cooked meat with rice,15.0
6601,restaurant,Saudi,Mecca,Saudi Arabia,Al Rajhi Restaurant – Spiced rice with tender lamb,15.0
6602,restaurant,Saudi,Mecca,Saudi Arabia,Al Shorfa – Creamy rice with chicken,12.0
6603,restaurant,Saudi,Mecca,Saudi Arabia,Al Taybat – Spiced rice with chicken,14.0
6604,restaurant,Saudi,Mecca,Saudi Arabia,Al Tazaj – Slow-cooked meat with rice,12.0
6605,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Aziziyah – Lamb in pita with garlic,6.0
6606,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Aziziyah – Stuffed pastry with cheese,5.0
6607,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Haram – Chicken in bread with garlic sauce,5.0
6608,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Haram – Stuffed pastry with meat,4.0
6609,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Haram – Fried pastry with cheese,4.0
6610,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Shohada – Stuffed pastry with egg,5.0
6611,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Shohada – Stuffed pastry with cheese,5.0
6612,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Utaybiyyah – Fresh fish with spices,8.0
6613,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Utaybiyyah – Fried pastry with cheese,4.0
6614,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Zaher – Stuffed pastry with egg,4.0
6615,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Al Zaher – Fava beans with spices,3.0
6616,restaurant,Saudi Street Food,Mecca,Saudi Arabia,Street Stall - Jabal Ali – Fava beans with spices,3.0
6617,restaurant,Saudi,Medina,Saudi Arabia,Al Ansar – Slow-cooked meat with rice,15.0
6618,restaurant,Saudi,Medina,Saudi Arabia,Al Baik – Spicy fried chicken with fries,8.0
6619,restaurant,Saudi,Medina,Saudi Arabia,Al Madina Kitchen – Slow-roasted lamb with spices,18.0
6620,restaurant,Saudi,Medina,Saudi Arabia,Al Madina Kitchen – Slow-roasted lamb with spices,18.0
6621,restaurant,Saudi,Medina,Saudi Arabia,Al Rawdah – Slow-roasted lamb,20.0
6622,restaurant,Saudi,Medina,Saudi Arabia,Madinah Hilton Buffet – Crushed wheat with meat and spices,50.0
6623,restaurant,Saudi,Medina,Saudi Arabia,Noor Al Madinah – Slow-roasted lamb with rice,25.0
6624,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Anbariah – Spiced rice with chicken,6.0
6625,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Baqi – Fried pastry with lentils,4.0
6626,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Baqi – Fried pastry with meat,4.0
6627,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Haram Rd – Lamb in pita with tahini,6.0
6628,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Iskan – Stuffed pastry with meat,5.0
6629,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Iskan – Fava beans with olive oil,3.0
6630,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Manakhah – Lamb in pita with tahini,6.0
6631,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Rashid – Stuffed pastry with cheese,4.0
6632,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Rawdah – Chicken in pita with tahini,5.0
6633,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Al Rawdah – Chicken in pita with tahini,5.0
6634,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Central Market – Fried pastry with meat,4.0
6635,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Quba Rd – Falafel with tahini,3.0
6636,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Quba Rd – Fava beans with olive oil,3.0
6637,restaurant,Saudi Street Food,Medina,Saudi Arabia,Street Stall - Uhud – Stuffed pastry with meat,4.0
6638,restaurant,Saudi-International,Riyadh,Saudi Arabia,Al Orjouan – Spiced rice with succulent shrimp and almonds,50.0
6639,restaurant,Saudi,Riyadh,Saudi Arabia,Al Oruba – Spiced rice with lamb,20.0
6640,restaurant,Saudi,Riyadh,Saudi Arabia,Al Oruba – Spiced rice with chicken,15.0
6641,restaurant,Saudi,Riyadh,Saudi Arabia,Al Oruba – Spiced rice with chicken,15.0
6642,restaurant,Saudi,Riyadh,Saudi Arabia,Al Rajhi – Spiced rice with chicken or lamb,15.0
6643,restaurant,Saudi,Riyadh,Saudi Arabia,Al Rajhi Grand Mosque Canteen – Spiced rice with chicken,10.0
6644,restaurant,Saudi,Riyadh,Saudi Arabia,Al Rajhi Restaurant – Spiced rice with tender lamb,15.0
6645,restaurant,Fast Food-Saudi,Riyadh,Saudi Arabia,AlBaik – Crispy fried chicken with a fiery kick and garlic sauce,6.0
6646,restaurant,International,Riyadh,Saudi Arabia,Elements – Grilled beef with mashed potatoes,45.0
6647,restaurant,Street Food-Saudi,Riyadh,Saudi Arabia,Mama Noura – Juicy beef shawarma with tahini and fresh veggies,7.0
6648,restaurant,Saudi,Riyadh,Saudi Arabia,Mirage – Spiced rice with chicken or lamb,20.0
6649,restaurant,Chinese,Riyadh,Saudi Arabia,Mirage – Spicy stir-fried chicken with peanuts,25.0
6650,restaurant,Saudi,Riyadh,Saudi Arabia,Mirage Restaurant – Spiced rice with lamb,20.0
6651,restaurant,Saudi,Riyadh,Saudi Arabia,Najd Village – A hearty stew of vegetables and dough strips with lamb,20.0
6652,restaurant,Street Food,Riyadh,Saudi Arabia,Shawarma House – A mix of chicken and beef shawarma with fries and sauce,8.0
6653,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Mamlaka – Lamb in pita with garlic,6.0
6654,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Mamlaka – Spiced rice with chicken,6.0
6655,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Naseem – Chicken in bread with garlic,5.0
6656,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Naseem – Chicken in pita with garlic,5.0
6657,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Olaya – Fresh fish with spices,8.0
6658,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Olaya – Chicken in pita with garlic sauce,5.0
6659,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Rabwah – Fried pastry with lentils,4.0
6660,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Rabwah – Fava beans with spices,3.0
6661,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Rajhi – Chicken in pita with garlic sauce,5.0
6662,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Al Sulimaniyah – Fava beans with spices,3.0
6663,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Diriyah – Chicken in pita with tahini,5.0
6664,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Diriyah – Lamb in pita with garlic,6.0
6665,restaurant,Saudi Street Food,Riyadh,Saudi Arabia,Street Stall - Olaya – Fried pastry with spiced filling,4.0
6666,restaurant,Saudi-International,Riyadh,Saudi Arabia,The Globe – Kabsa with premium lamb cuts,60.0
6667,restaurant,Saudi,Riyadh,Saudi Arabia,The Globe – Slow-roasted lamb with spices,35.0
6668,restaurant,International,Riyadh,Saudi Arabia,The Globe – Fresh salmon with herbs and vegetables,40.0
6669,restaurant,Saudi,Riyadh,Saudi Arabia,The Ritz-Carlton - Azure – Kabsa with camel meat,70.0
6670,restaurant,Saudi,Taif,Saudi Arabia,Al Hada Café – Sweet porridge with ghee,8.0
6671,restaurant,Saudi,Taif,Saudi Arabia,Al Hada Restaurant – Cracked wheat with meat,12.0
6672,restaurant,Saudi,Taif,Saudi Arabia,Al Hada Restaurant – Slow-cooked meat with fragrant rice,14.0
6673,restaurant,Saudi,Taif,Saudi Arabia,Al Hada Rose – Dumplings in tomato and meat stew,18.0
6674,restaurant,Saudi Street Food,Taif,Saudi Arabia,Al Rudaf Park Stall – Fried pastry with cheese,4.0
6675,restaurant,Saudi,Taif,Saudi Arabia,Al Taif Rose Restaurant – Spiced rice with chicken,15.0
6676,restaurant,Saudi,Taif,Saudi Arabia,Al Taifiya – Slow-roasted lamb with spices,18.0
6677,restaurant,Saudi,Taif,Saudi Arabia,Al Taifiya – Spiced rice with lamb,18.0
6678,restaurant,Saudi,Taif,Saudi Arabia,Rose Garden – Creamy rice with chicken,12.0
6679,restaurant,Saudi,Taif,Saudi Arabia,Rose Garden – Cracked wheat with meat,12.0
6680,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Al Hada – Sweet wheat porridge,4.0
6681,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Al Hawiyah – Fava beans with olive oil,3.0
6682,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Al Mathnah – Fried pastry with meat,4.0
6683,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Al Mathnah – Spiced rice with chicken,6.0
6684,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Al Qaim – Fried pastry with meat,4.0
6685,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Al Shafa – Fried pastry with cheese,4.0
6686,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Al Shafa – Falafel with tahini sauce,3.0
6687,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Al Shafa – Stuffed pastry with egg,5.0
6688,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Saiysad – Creamy rice with chicken,6.0
6689,restaurant,Saudi Street Food,Taif,Saudi Arabia,Street Stall - Shubra – Stuffed pastry with cheese,4.0
6690,restaurant,Spanish,Alicante,Spain,Dársena – Rice cooked in fish broth,20.0
6691,restaurant,Spanish,Alicante,Spain,Nou Manolín – Black rice with squid ink,30.0
6692,restaurant,Spanish,Barcelona,Spain,Bar del Pla – Creamy ham croquettes,12.0
6693,restaurant,Spanish,Barcelona,Spain,Cal Pep – Garlic shrimp,20.0
6694,restaurant,Spanish,Barcelona,Spain,Can Paixano – Cured ham with bread and cava,15.0
6695,restaurant,Spanish,Barcelona,Spain,Can Paixano – Small sandwiches with sausage,8.0
6696,restaurant,Spanish,Barcelona,Spain,Cervecería Catalana – Garlic shrimp,15.0
6697,restaurant,Spanish,Barcelona,Spain,El Quim – Potato croquette with spicy sauce,15.0
6698,restaurant,Spanish,Barcelona,Spain,El Quim de la Boqueria – Grilled vegetables with anchovies,15.0
6699,restaurant,Spanish,Barcelona,Spain,El Xampanyet – Potato salad with mayo,12.0
6700,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - Barceloneta – Potato balls with spicy sauce,6.0
6701,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - Eixample – Spicy fried potatoes,6.0
6702,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - El Raval – Spicy fried potatoes,6.0
6703,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - Gothic Quarter – Small sandwiches with cheese,6.0
6704,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - Gràcia – Creamy chicken croquettes,5.0
6705,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - La Boqueria – Bread with tomato and olive oil,4.0
6706,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - La Boqueria – Thinly sliced cured ham,8.0
6707,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - Poble Sec – Potato balls with spicy sauce,6.0
6708,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - Ramblas – Fried dough with hot chocolate,5.0
6709,restaurant,Spanish Street Food,Barcelona,Spain,Street Stall - Sant Antoni – Small sandwiches with cheese,6.0
6710,restaurant,Spanish,Barcelona,Spain,Tickets – Spicy fried potatoes,35.0
6711,restaurant,Spanish,Bilbao,Spain,Bar Bacaicoa – Cod in garlic emulsion,18.0
6712,restaurant,Spanish,Bilbao,Spain,Bar Bilbao – Cod in red pepper sauce,18.0
6713,restaurant,Spanish,Bilbao,Spain,Bar El Globo – Skewered tortilla or jamón,10.0
6714,restaurant,Spanish,Bilbao,Spain,Bar El Perro – Skewered cod or tortilla,10.0
6715,restaurant,Spanish,Bilbao,Spain,Bar Gure Toki – Skewered shrimp or mushrooms,10.0
6716,restaurant,Basque,Bilbao,Spain,Bermeo – Tuna and potato stew,25.0
6717,restaurant,Spanish,Bilbao,Spain,Bistro Guggenheim – Hake in green sauce,25.0
6718,restaurant,Basque,Bilbao,Spain,Café Iruña – Cod in garlic and olive oil sauce,30.0
6719,restaurant,Spanish,Bilbao,Spain,Café Iruña – Small bites like chorizo on bread,10.0
6720,restaurant,Spanish Street Food,Bilbao,Spain,Street Stall - Abando – Skewered cod or peppers,6.0
6721,restaurant,Spanish Street Food,Bilbao,Spain,Street Stall - Casco Viejo – Skewered anchovies or peppers,6.0
6722,restaurant,Spanish Street Food,Bilbao,Spain,Street Stall - Diputación – Skewered anchovies or jamón,6.0
6723,restaurant,Spanish Street Food,Bilbao,Spain,Street Stall - Ensanche – Skewered anchovies or chorizo,6.0
6724,restaurant,Spanish Street Food,Bilbao,Spain,Street Stall - Plaza Nueva – Skewered cod or shrimp,6.0
6725,restaurant,Spanish Street Food,Bilbao,Spain,Street Stall - Plaza Unamuno – Skewered tortilla or shrimp,6.0
6726,restaurant,Spanish Street Food,Bilbao,Spain,Street Stall - Ribera Market – Skewered mushrooms or shrimp,6.0
6727,restaurant,Andalusian,Córdoba,Spain,Casa Pepe – Thick tomato and bread soup,15.0
6728,restaurant,Canarian,Gran Canaria,Spain,El Pote – Wrinkled potatoes with mojo sauce,10.0
6729,restaurant,Spanish,Granada,Spain,Bar La Buena Vida – Spicy garlic shrimp,15.0
6730,restaurant,Andalusian,Granada,Spain,Bar Los Diamantes – Fried assorted fish,15.0
6731,restaurant,Spanish,Granada,Spain,Bar Los Diamantes – Garlic shrimp,12.0
6732,restaurant,Spanish,Granada,Spain,Bar Poë – Meatballs in tomato sauce,12.0
6733,restaurant,Spanish,Granada,Spain,Bodegas Castañeda – Omelette with brains and testes,15.0
6734,restaurant,Spanish,Granada,Spain,Carmela Restaurante – Cold tomato soup with ham,12.0
6735,restaurant,Andalusian,Granada,Spain,El Trillo – Cold tomato soup with garlic and bread,20.0
6736,restaurant,Spanish,Granada,Spain,La Tetería del Bañuelo – Sweet custard rolls,10.0
6737,restaurant,Spanish,Granada,Spain,Los Manueles – Oxtail stew,18.0
6738,restaurant,Spanish Street Food,Granada,Spain,Street Stall - Albaicín – Free small bites with drinks,4.0
6739,restaurant,Spanish Street Food,Granada,Spain,Street Stall - Bib-Rambla – Free small bites with drinks,4.0
6740,restaurant,Spanish Street Food,Granada,Spain,Street Stall - Campo del Príncipe – Sweet custard rolls,4.0
6741,restaurant,Spanish Street Food,Granada,Spain,Street Stall - Mirador San Nicolás – Free small bites with drinks,4.0
6742,restaurant,Spanish Street Food,Granada,Spain,Street Stall - Plaza Larga – Free small bites with drinks,4.0
6743,restaurant,Spanish Street Food,Granada,Spain,Street Stall - Plaza Nueva – Cured ham with bread,6.0
6744,restaurant,Spanish Street Food,Granada,Spain,Street Stall - Realejo – Free small bites with drinks,4.0
6745,restaurant,Spanish,Madrid,Spain,Casa Botín – Roast suckling pig,40.0
6746,restaurant,Spanish,Madrid,Spain,Casa Botín – Roast suckling pig,40.0
6747,restaurant,Spanish,Madrid,Spain,Casa Lucio – Fried eggs with potatoes,30.0
6748,restaurant,Spanish,Madrid,Spain,Casa Lucio – Fried eggs with potatoes,20.0
6749,restaurant,Spanish,Madrid,Spain,Estado Puro – Modern take on potato omelette,15.0
6750,restaurant,Spanish,Madrid,Spain,La Bola – Chickpea and meat stew,25.0
6751,restaurant,Spanish,Madrid,Spain,La Bola – Chickpea and meat stew,20.0
6752,restaurant,Spanish,Madrid,Spain,Mercado de San Antón – Octopus with paprika and potatoes,20.0
6753,restaurant,Spanish Street Food,Madrid,Spain,Street Stall - Atocha – Cured ham with bread,8.0
6754,restaurant,Spanish Street Food,Madrid,Spain,Street Stall - Chueca – Fried squid sandwich,7.0
6755,restaurant,Spanish Street Food,Madrid,Spain,Street Stall - Gran Vía – Fried dough with hot chocolate,5.0
6756,restaurant,Spanish Street Food,Madrid,Spain,Street Stall - Lavapiés – Fried squid sandwich,7.0
6757,restaurant,Spanish Street Food,Madrid,Spain,Street Stall - Mercado San Miguel – Creamy ham croquettes,5.0
6758,restaurant,Spanish Street Food,Madrid,Spain,Street Stall - Plaza Mayor – Fried squid sandwich,7.0
6759,restaurant,Spanish Street Food,Madrid,Spain,Street Stall - Retiro – Creamy chicken croquettes,5.0
6760,restaurant,Spanish Street Food,Madrid,Spain,Street Stall - Sol – Fried squid sandwich,7.0
6761,restaurant,Spanish,Madrid,Spain,Taberna del Alabardero – Rice with seafood and chicken,25.0
6762,restaurant,Spanish,Madrid,Spain,Taberna La Carmencita – Tripe stew with chorizo,20.0
6763,restaurant,Spanish,Madrid,Spain,Taberna La Daniela – Chickpea and meat stew,20.0
